#si 50
#nm 201
energy=349;biomass=2040;fitness=4040;lowestEnergy=0;highestEnergy=986;meanEnergy=300.524;meanBiomass=1102.809;nGenes=21;nSites=10
energy=322;biomass=5360;fitness=7360;lowestEnergy=0;highestEnergy=989;meanEnergy=312.981;meanBiomass=2756.042;nGenes=21;nSites=11
energy=343;biomass=6450;fitness=8450;lowestEnergy=0;highestEnergy=1000;meanEnergy=328.722;meanBiomass=3525.427;nGenes=21;nSites=8
energy=417;biomass=23790;fitness=25790;lowestEnergy=0;highestEnergy=1000;meanEnergy=292.547;meanBiomass=11780.160;nGenes=20;nSites=10
energy=242;biomass=23920;fitness=25920;lowestEnergy=0;highestEnergy=985;meanEnergy=304.588;meanBiomass=11079.535;nGenes=20;nSites=8
energy=304;biomass=5370;fitness=7370;lowestEnergy=0;highestEnergy=980;meanEnergy=277.640;meanBiomass=2506.952;nGenes=21;nSites=12
energy=76;biomass=2320;fitness=4320;lowestEnergy=0;highestEnergy=980;meanEnergy=288.234;meanBiomass=1094.153;nGenes=20;nSites=9
energy=111;biomass=1480;fitness=3480;lowestEnergy=0;highestEnergy=1000;meanEnergy=193.196;meanBiomass=770.900;nGenes=21;nSites=12
energy=156;biomass=1580;fitness=3580;lowestEnergy=0;highestEnergy=982;meanEnergy=216.250;meanBiomass=842.969;nGenes=19;nSites=9
energy=-8;biomass=1020;fitness=1327;lowestEnergy=-8;highestEnergy=984;meanEnergy=230.316;meanBiomass=429.096;nGenes=19;nSites=6
energy=-31;biomass=780;fitness=1152;lowestEnergy=-31;highestEnergy=993;meanEnergy=248.327;meanBiomass=308.628;nGenes=19;nSites=8
energy=319;biomass=1940;fitness=3940;lowestEnergy=0;highestEnergy=1004;meanEnergy=242.571;meanBiomass=1010.360;nGenes=19;nSites=10
energy=276;biomass=1810;fitness=3810;lowestEnergy=0;highestEnergy=1000;meanEnergy=277.169;meanBiomass=917.736;nGenes=19;nSites=11
energy=481;biomass=10160;fitness=12160;lowestEnergy=0;highestEnergy=1030;meanEnergy=310.619;meanBiomass=5096.242;nGenes=21;nSites=17
energy=382;biomass=13050;fitness=15050;lowestEnergy=0;highestEnergy=1041;meanEnergy=308.918;meanBiomass=6528.761;nGenes=22;nSites=18
energy=106;biomass=1390;fitness=3390;lowestEnergy=0;highestEnergy=1002;meanEnergy=244.806;meanBiomass=713.923;nGenes=20;nSites=12
energy=286;biomass=1460;fitness=3460;lowestEnergy=0;highestEnergy=988;meanEnergy=235.365;meanBiomass=670.430;nGenes=20;nSites=10
energy=356;biomass=4150;fitness=6150;lowestEnergy=0;highestEnergy=981;meanEnergy=301.951;meanBiomass=2771.144;nGenes=20;nSites=11
energy=325;biomass=5350;fitness=7350;lowestEnergy=0;highestEnergy=999;meanEnergy=267.219;meanBiomass=3470.635;nGenes=21;nSites=10
energy=124;biomass=2840;fitness=4840;lowestEnergy=0;highestEnergy=988;meanEnergy=249.916;meanBiomass=2021.679;nGenes=21;nSites=15
energy=167;biomass=2780;fitness=4780;lowestEnergy=0;highestEnergy=988;meanEnergy=246.999;meanBiomass=2170.070;nGenes=21;nSites=11
energy=187;biomass=8440;fitness=10440;lowestEnergy=0;highestEnergy=998;meanEnergy=302.682;meanBiomass=4795.972;nGenes=22;nSites=16
energy=396;biomass=9530;fitness=11530;lowestEnergy=0;highestEnergy=976;meanEnergy=281.305;meanBiomass=6511.229;nGenes=22;nSites=13
energy=304;biomass=3500;fitness=5500;lowestEnergy=0;highestEnergy=968;meanEnergy=256.747;meanBiomass=2593.613;nGenes=21;nSites=11
energy=196;biomass=1880;fitness=3880;lowestEnergy=0;highestEnergy=999;meanEnergy=250.715;meanBiomass=954.018;nGenes=21;nSites=13
energy=274;biomass=15330;fitness=17330;lowestEnergy=0;highestEnergy=970;meanEnergy=281.043;meanBiomass=8783.073;nGenes=22;nSites=19
energy=467;biomass=18570;fitness=20570;lowestEnergy=0;highestEnergy=970;meanEnergy=308.273;meanBiomass=10306.872;nGenes=23;nSites=20
energy=355;biomass=16390;fitness=18390;lowestEnergy=0;highestEnergy=974;meanEnergy=273.700;meanBiomass=9538.991;nGenes=22;nSites=20
energy=369;biomass=16920;fitness=18920;lowestEnergy=0;highestEnergy=1011;meanEnergy=296.870;meanBiomass=8984.223;nGenes=21;nSites=21
energy=362;biomass=1500;fitness=3500;lowestEnergy=0;highestEnergy=1006;meanEnergy=260.681;meanBiomass=891.514;nGenes=21;nSites=23
energy=192;biomass=2250;fitness=4250;lowestEnergy=0;highestEnergy=986;meanEnergy=268.428;meanBiomass=1673.988;nGenes=21;nSites=23
energy=373;biomass=9120;fitness=11120;lowestEnergy=0;highestEnergy=997;meanEnergy=267.660;meanBiomass=6308.201;nGenes=20;nSites=16
energy=326;biomass=9220;fitness=11220;lowestEnergy=0;highestEnergy=982;meanEnergy=290.661;meanBiomass=6014.958;nGenes=20;nSites=12
energy=351;biomass=10800;fitness=12800;lowestEnergy=0;highestEnergy=962;meanEnergy=280.216;meanBiomass=6885.222;nGenes=20;nSites=11
energy=250;biomass=11680;fitness=13680;lowestEnergy=0;highestEnergy=976;meanEnergy=266.634;meanBiomass=7226.587;nGenes=20;nSites=14
energy=329;biomass=2000;fitness=4000;lowestEnergy=0;highestEnergy=1001;meanEnergy=305.634;meanBiomass=1096.567;nGenes=20;nSites=9
energy=352;biomass=1840;fitness=3840;lowestEnergy=0;highestEnergy=1020;meanEnergy=299.569;meanBiomass=842.914;nGenes=19;nSites=8
energy=307;biomass=5440;fitness=7440;lowestEnergy=0;highestEnergy=982;meanEnergy=259.626;meanBiomass=2692.889;nGenes=19;nSites=11
energy=278;biomass=5650;fitness=7650;lowestEnergy=0;highestEnergy=974;meanEnergy=266.450;meanBiomass=2833.528;nGenes=20;nSites=6
energy=173;biomass=1750;fitness=3750;lowestEnergy=0;highestEnergy=984;meanEnergy=281.045;meanBiomass=984.403;nGenes=20;nSites=9
energy=328;biomass=1860;fitness=3860;lowestEnergy=0;highestEnergy=995;meanEnergy=273.304;meanBiomass=982.344;nGenes=19;nSites=8
energy=366;biomass=1910;fitness=3910;lowestEnergy=0;highestEnergy=1001;meanEnergy=303.474;meanBiomass=964.018;nGenes=19;nSites=8
energy=379;biomass=1740;fitness=3740;lowestEnergy=0;highestEnergy=984;meanEnergy=273.682;meanBiomass=927.586;nGenes=19;nSites=9
energy=257;biomass=7240;fitness=9240;lowestEnergy=0;highestEnergy=1000;meanEnergy=283.058;meanBiomass=3811.539;nGenes=19;nSites=11
energy=267;biomass=7520;fitness=9520;lowestEnergy=0;highestEnergy=1007;meanEnergy=265.389;meanBiomass=3660.185;nGenes=20;nSites=10
energy=209;biomass=7840;fitness=9840;lowestEnergy=0;highestEnergy=1005;meanEnergy=278.197;meanBiomass=4076.727;nGenes=19;nSites=11
energy=365;biomass=7190;fitness=9190;lowestEnergy=0;highestEnergy=1016;meanEnergy=265.435;meanBiomass=3867.581;nGenes=19;nSites=10
energy=258;biomass=1990;fitness=3990;lowestEnergy=0;highestEnergy=1005;meanEnergy=302.008;meanBiomass=954.508;nGenes=19;nSites=11
energy=346;biomass=1760;fitness=3760;lowestEnergy=0;highestEnergy=1002;meanEnergy=297.291;meanBiomass=954.673;nGenes=19;nSites=8
energy=342;biomass=23010;fitness=25010;lowestEnergy=0;highestEnergy=1022;meanEnergy=335.994;meanBiomass=11215.657;nGenes=20;nSites=8
energy=201;biomass=27360;fitness=29360;lowestEnergy=0;highestEnergy=986;meanEnergy=265.632;meanBiomass=14758.546;nGenes=22;nSites=14
energy=422;biomass=1660;fitness=3660;lowestEnergy=0;highestEnergy=978;meanEnergy=296.660;meanBiomass=840.495;nGenes=21;nSites=11
energy=352;biomass=2660;fitness=4660;lowestEnergy=0;highestEnergy=990;meanEnergy=278.710;meanBiomass=1517.071;nGenes=22;nSites=11
energy=282;biomass=13130;fitness=15130;lowestEnergy=0;highestEnergy=995;meanEnergy=305.138;meanBiomass=7053.033;nGenes=22;nSites=15
energy=356;biomass=13950;fitness=15950;lowestEnergy=0;highestEnergy=988;meanEnergy=304.659;meanBiomass=8285.717;nGenes=23;nSites=12
energy=322;biomass=3300;fitness=5300;lowestEnergy=0;highestEnergy=991;meanEnergy=260.281;meanBiomass=2374.778;nGenes=23;nSites=10
energy=329;biomass=3300;fitness=5300;lowestEnergy=0;highestEnergy=992;meanEnergy=276.488;meanBiomass=2505.777;nGenes=21;nSites=7
energy=326;biomass=4090;fitness=6090;lowestEnergy=0;highestEnergy=1001;meanEnergy=306.659;meanBiomass=3395.332;nGenes=20;nSites=13
energy=158;biomass=4440;fitness=6440;lowestEnergy=0;highestEnergy=1009;meanEnergy=280.267;meanBiomass=3383.648;nGenes=20;nSites=17
energy=194;biomass=3130;fitness=5130;lowestEnergy=0;highestEnergy=976;meanEnergy=246.818;meanBiomass=2114.313;nGenes=21;nSites=12
energy=380;biomass=2850;fitness=4850;lowestEnergy=0;highestEnergy=1003;meanEnergy=268.058;meanBiomass=2029.285;nGenes=21;nSites=13
energy=346;biomass=8310;fitness=10310;lowestEnergy=0;highestEnergy=988;meanEnergy=270.552;meanBiomass=5313.928;nGenes=22;nSites=17
energy=350;biomass=8450;fitness=10450;lowestEnergy=0;highestEnergy=1002;meanEnergy=251.418;meanBiomass=5827.541;nGenes=23;nSites=19
energy=341;biomass=4890;fitness=6890;lowestEnergy=0;highestEnergy=991;meanEnergy=270.387;meanBiomass=3862.754;nGenes=22;nSites=15
energy=311;biomass=4620;fitness=6620;lowestEnergy=0;highestEnergy=971;meanEnergy=261.256;meanBiomass=3742.134;nGenes=22;nSites=18
energy=267;biomass=17260;fitness=19260;lowestEnergy=0;highestEnergy=981;meanEnergy=247.847;meanBiomass=9154.598;nGenes=23;nSites=25
energy=337;biomass=18830;fitness=20830;lowestEnergy=0;highestEnergy=991;meanEnergy=332.061;meanBiomass=10161.439;nGenes=22;nSites=21
energy=265;biomass=5620;fitness=7620;lowestEnergy=0;highestEnergy=985;meanEnergy=285.323;meanBiomass=3410.975;nGenes=23;nSites=17
energy=386;biomass=5410;fitness=7410;lowestEnergy=0;highestEnergy=976;meanEnergy=270.821;meanBiomass=4368.636;nGenes=22;nSites=13
energy=422;biomass=5590;fitness=7590;lowestEnergy=0;highestEnergy=979;meanEnergy=294.471;meanBiomass=3932.029;nGenes=22;nSites=21
energy=345;biomass=8890;fitness=10890;lowestEnergy=0;highestEnergy=995;meanEnergy=311.871;meanBiomass=5877.906;nGenes=24;nSites=22
energy=214;biomass=5380;fitness=7380;lowestEnergy=0;highestEnergy=977;meanEnergy=251.073;meanBiomass=3596.492;nGenes=26;nSites=25
energy=300;biomass=5630;fitness=7630;lowestEnergy=0;highestEnergy=974;meanEnergy=282.565;meanBiomass=3763.778;nGenes=25;nSites=16
energy=371;biomass=12700;fitness=14700;lowestEnergy=0;highestEnergy=999;meanEnergy=289.430;meanBiomass=6719.360;nGenes=25;nSites=20
energy=280;biomass=13960;fitness=15960;lowestEnergy=0;highestEnergy=970;meanEnergy=220.846;meanBiomass=7739.545;nGenes=25;nSites=22
energy=402;biomass=13570;fitness=15570;lowestEnergy=0;highestEnergy=976;meanEnergy=297.513;meanBiomass=7631.594;nGenes=29;nSites=38
energy=367;biomass=12570;fitness=14570;lowestEnergy=0;highestEnergy=974;meanEnergy=306.981;meanBiomass=7561.699;nGenes=28;nSites=31
energy=440;biomass=18960;fitness=20960;lowestEnergy=0;highestEnergy=978;meanEnergy=302.340;meanBiomass=10729.380;nGenes=26;nSites=20
energy=328;biomass=17170;fitness=19170;lowestEnergy=0;highestEnergy=978;meanEnergy=288.221;meanBiomass=9361.284;nGenes=28;nSites=22
